"id","barcode","category","category_code","cpg","x_ref","name","top_brand","brand_code"
"57e5817ae4b0ac389136a30c","511111902256","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cpgs","Henry's Hard Soda",FALSE,"HENRY WEINHARD'S"
"5ab15392e4b0915382df761d","511111204367","Canned Goods & Soups",NA,"5a734034e4b0d58f376be874","Cogs","Campbell's Chunky",FALSE,"CAMPBELLS CHUNKY "
"5e5ff265ee7f2d0b35b2a18f","511111914051","Health & Wellness",NA,"53e10d6368abd3c7065097cc","Cogs","ONE A DAY WOMENS",NA,"ONE A DAY WOMENS"
"5f16f536be37ce2b30061e25","511111415060","Baking","BAKING","5f16f535be37ce2b30061e24","Cogs","test brand @1595340085980",NA,"TEST BRANDCODE @1595340085980"
"5332fb83e4b03c9a25efd24a","511111502869",NA,NA,"5332f5f2e4b03c9a25efd0aa","Cpgs","Town House",NA,NA
"5ef38672be37ce02da95b72f","511111515036","Outdoor","OUTDOOR","5eebc5412455c97a877ef382","Cogs","Kingsford Charcoal",NA,"KINGSFORD"
"5daf6baaa60b87376833e364","511111206101","Dairy",NA,"5332f5f3e4b03c9a25efd0ae","Cogs","Yoplait Go-GURT",NA,"YOPLAIT GO-GURT"
"5a4d1f06e4b0d5c3fd86b678","511111700531","Snacks",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","FRITO-LAY",TRUE,"FRITO-LAY"
"57ebc003e4b0ac389136a333","511111502142","Condiments & Sauces",NA,"559c2234e4b06aca36af13c6","Cogs","Grey Poupon",FALSE,"GREY POUPON"
"5f441280be37ce5dbe9b7c80","511111915799","Baking","BAKING","5f441280be37ce5dbe9b7c7d","Cogs","test brand @1598296704763",NA,"TEST BRANDCODE @1598296704763"
"5ec2dda8be37ce5234ec36ba","511111814641","Health & Wellness","HEALTHY_AND_WELLNESS","5d9b4f591dda2c6225a284aa","Cogs","Berroca",NA,"BERROCA"
"58861c7f4e8d0d20bc42c4f9","511111301301","Beverages",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","Propel",FALSE,"PROPEL"
"58b59a68e4b0857c2ddb7257","511111700975","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cogs","Milwaukee's Best Ice",FALSE,"MILWAUKEE'S BEST"
"5332f753e4b03c9a25efd10f","511111703778",NA,NA,"5332f5ebe4b03c9a25efd0a8","Cpgs","NOS",NA,NA
"5a4d250ce4b0d5c3fd86b67b","511111400486","Snacks",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","SPITZ",NA,"SPITZ"
"5d9d0270a60b87376833e347","511111405535","Snacks",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","IMAGINE",NA,"IMAGINE"
"5d658fd1a3a018514994f431","511111905196",NA,NA,"53e10d6368abd3c7065097cc","Cogs","BETTER HOMES AND GARDENS Special Edition Magazine - Food ",NA,NA
"5f358338be37ce443bf9d55c","511111215332","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1597342520969",NA,"TEST BRANDCODE @1597342520969"
"58b599fee4b0857c2ddb7256","511111900986","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cogs","Steel Reserve Alloy Series",FALSE,""
"5a5d278de4b0db471c2d042f","511111800156","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cogs","Tusk & Grain",NA,"TUSK & GRAIN"
"5332f7eee4b03c9a25efd15e","511111103370","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cogs","Redd's Apple Ale",FALSE,"REDD'S ALE"
"5afda18ee4b0c11cfecd49f5","511111104469","Snacks",NA,"5a734034e4b0d58f376be874","Cogs","Lance",FALSE,"LANCE"
"5a8c363ce4b0ccf165fac9e7","511111104186","Grocery",NA,"5a734034e4b0d58f376be874","Cogs","Pacific Foods",FALSE,"PACIFIC FOODS"
"5dd557081dda2c1971449a7a","511111606376","Dairy",NA,"5332f5f3e4b03c9a25efd0ae","Cogs","Yoplait Dunkers",NA,"YOPLAIT DUNKERS"
"5332f774e4b03c9a25efd126","511111603641",NA,NA,"5332f5f3e4b03c9a25efd0ae","Cpgs","Fiber One",NA,NA
"5f4802bdbe37ce0c8303373f","511111415855","Baking","BAKING","5f4802bdbe37ce0c8303373c","Cogs","test brand @1598554813705",NA,"TEST BRANDCODE @1598554813705"
"5a021703e4b00efe02b02a58","511111800590","Canned Goods & Soups",NA,"5332f5f6e4b03c9a25efd0b4","Cogs","LIPTON Soup",FALSE,"LIPTON Soup"
"5dc2da1fa60b873d6b0666d3","511111406341","Breakfast & Cereal",NA,"53e10d6368abd3c7065097cc","Cogs","Minions Cereal",NA,"MINIONS CEREAL"
"5d2f69a6a3a01810a2174aec","511111504856","Household",NA,"5332f5f6e4b03c9a25efd0b4","Cogs","LOVE HOME AND PLANET",NA,"LOVE HOME AND PLANET"
"5f208dafbe37ce7958c59522","511111015185","Baking","BAKING","5f208daebe37ce7958c59520","Cogs","test brand @1595968943012",NA,"TEST BRANDCODE @1595968943012"
"5f2336cfbe37ce7958c5952c","511111715276","Health & Wellness","HEALTHY_AND_WELLNESS","5f036ccc2455c947fde9362f","Cogs","OneTouch",NA,"ONETOUCH"
"5f3e9172be37ce5a0e01b953","511111015536","Baking","BAKING","5f3e9172be37ce5a0e01b952","Cogs","test brand @1597935986247",NA,"TEST BRANDCODE @1597935986248"
"55a41b88e4b0d0a65b3692f0","511111902690","Dairy",NA,"559c2234e4b06aca36af13c6","Cogs","Kraft",FALSE,"KRAFT"
"5daf70071dda2c3e1416ae9e","511111906124","Breakfast & Cereal",NA,"5332f5f3e4b03c9a25efd0ae","Cogs","Basic 4",NA,"BASIC 4"
"5a8c31bfe4b0ccf165fac9e4","511111804116","Canned Goods & Soups",NA,"5a734034e4b0d58f376be874","Cogs","Wolfgang Puck",FALSE,"WOLFGANG PUCK"
"5f7760f0be37ce1d26d7b7a5","511111516842","Baking","BAKING","5f7760f0be37ce1d26d7b7a2","Cogs","test brand @1601659120828",NA,"TEST BRANDCODE @1601659120828"
"5f99f71bbe37ce13da9eadea","511111317159","Baking","BAKING","5f99f71bbe37ce13da9eade6","Cogs","test brand @1603925787441",NA,"TEST BRANDCODE @1603925787441"
"5a8c378ce4b07f0a2dac8946","511111704218","Breakfast & Cereal",NA,"53e10d6368abd3c7065097cc","Cogs","The Soulfull Project",NA,"THE SOULFUL PROJECT"
"5f493682be37ce52f8314fd0","511111815945","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1598633602924",NA,"TEST BRANDCODE @1598633602924"
"580dff97e4b0f32b2de21381","511111901860","Baking",NA,"559c2234e4b06aca36af13c6","Cogs","Dream Whip",FALSE,"DREAM WHIP"
"5f38578fbe37ce5178517ad7","511111815457","Baking","BAKING","5f38578fbe37ce5178517ad3","Cogs","test brand @1597527951461",NA,"TEST BRANDCODE @1597527951461"
"5fd2a0bfbe37ce49eb72c0f0","511111718123","Baking","BAKING","5fd2a0bfbe37ce49eb72c0ef","Cogs","test brand @1607639231623",FALSE,"TEST BRANDCODE @1607639231623"
"5332fa6be4b03c9a25efd217","511111903062",NA,NA,"5332fa12e4b03c9a25efd1e7","Cpgs","Brew Pub",NA,NA
"5a8f64c6e4b0a2e2844f5695","511111104254","Snacks",NA,"5a734034e4b0d58f376be874","Cogs","Kjeldsen",FALSE,"KJELDSEN"
"5f493dabbe37ce64d0ae36bd","511111316046","Baking","BAKING","5f493dabbe37ce64d0ae36ba","Cogs","test brand @1598635435896",NA,"TEST BRANDCODE @1598635435896"
"57ebc134e4b0ac389136a33d","511111602040","Dairy",NA,"559c2234e4b06aca36af13c6","Cogs","Kraft Cheese",FALSE,""
"5f5bc4f1be37ce17125ac0ea","511111316602","Baking","BAKING","5f5bc4f1be37ce17125ac0e8","Cogs","test brand @1599849713772",NA,"TEST BRANDCODE @1599849713773"
"5fd29591be37ce38bbbefb2a","511111418092","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1607636369405",FALSE,"TEST BRANDCODE @1607636369405"
"5f77274bbe37ce6b592e90bc","511111916727","Baking","BAKING","5f77274bbe37ce6b592e90b9","Cogs","test brand @1601644363827",NA,"TEST BRANDCODE @1601644363827"
"5a8c35dde4b0ccf165fac9e6","511111904175","Grocery",NA,"5a734034e4b0d58f376be874","Cogs","Pepperidge Farm",FALSE,"PEPPERIDGE FARM"
"5332f760e4b03c9a25efd11a","511111803720",NA,NA,"5332f5ebe4b03c9a25efd0a8","Cpgs","Honest Tea",NA,NA
"5f4802d2be37ce0c83033743","511111315889","Baking","BAKING","5f4802d2be37ce0c83033742","Cogs","test brand @1598554834882",NA,NA
"60074277be37ce360be639ff","511111919803","Baking","BAKING","60074277be37ce360be639fe","Cogs","test brand @1611088503689",FALSE,"TEST BRANDCODE @1611088503689"
"5332f9f0e4b03c9a25efd1c3","511111203278","Snacks",NA,"5332f5f2e4b03c9a25efd0aa","Cpgs","Pringles",NA,NA
"5fb2852cbe37ce522e165cb0","511111917328","Baking","BAKING","5fb2852cbe37ce522e165cae","Cogs","test brand @1605535020580",FALSE,"TEST BRANDCODE @1605535020580"
"58861c7e4e8d0d20bc42c4e3","511111601395","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cogs","Miller High Life",FALSE,"MILLER HIGH LIFE"
"585b0b23e4b03e62d1ce0e99","511111101451","Breakfast & Cereal",NA,"53e10d6368abd3c7065097cc","Cogs","Quaker",FALSE,"QUAKER"
"5332f7ffe4b03c9a25efd16a","511111703334",NA,NA,"5332f7ffe4b03c9a25efd16b","Cpgs","All Natural",NA,NA
"5da608291dda2c3e1416ae8b","511111705727","Health & Wellness",NA,"53e10d6368abd3c7065097cc","Cogs","Claritin KIDS",NA,"511111705727"
"57d848efe4b0ac389136a2aa","511111302414","Dairy",NA,"559c2234e4b06aca36af13c6","Cogs","Athenos",FALSE,"ATHENOS"
"5f513ea1be37ce21f1287c03","511111916512","Baking","BAKING","5f513ea0be37ce21f1287c01","Cogs","test brand @1599159969028",NA,"TEST BRANDCODE @1599159969028"
"5f35a0babe37ce6853cff201","511111815389","Baking","BAKING","5f35a0babe37ce6853cff1fd","Cogs","test brand @1597350074404",NA,"TEST BRANDCODE @1597350074404"
"5a5d2c1fe4b06ba572cf24a8","511111100065","Beauty & Personal Care",NA,"53e10d6368abd3c7065097cc","Cogs","Sedal",NA,"SEDAL"
"5d603537a3a018514994f424","511111404958","Snacks",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","Red Rock Deli Chips",FALSE,"RED ROCK DELI"
"5da607a9a60b87376833e34f","511111905684","Health & Wellness",NA,"53e10d6368abd3c7065097cc","Cogs","ALKA SELTZER PLUS SINUS CAP/ GEL/ TAB",NA,"ALKA SELTZER PLUS SINUS CAP/ GEL/ TAB"
"5f493682be37ce52f8314fcd","511111915911","Baking","BAKING","5f493682be37ce52f8314fcb","Cogs","test brand @1598633602253",NA,"TEST BRANDCODE @1598633602253"
"585a970ee4b03e62d1ce0e91","511111301530","Snacks",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","Smartfood",NA,"SMARTFOOD"
"5f403231be37ce5f78d9ed18","511111515685","Baking","BAKING","5f403231be37ce5f78d9ed14","Cogs","test brand @1598042673532",NA,"TEST BRANDCODE @1598042673532"
"5f7ba932be37ce2f290fb252","511111916956","Baking","BAKING","5f7ba932be37ce2f290fb251","Cogs","test brand @1601939762881",NA,"TEST BRANDCODE @1601939762881"
"58863e1ee4b02187f85cdace","511111101222","Deli",NA,"559c2234e4b06aca36af13c6","Cogs","Oscar Mayer",FALSE,"OSCAR MAYER"
"5a5d234be4b06ba572cf249f","511111400271","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cogs","Lech",NA,"LECH PREMIUM"
"5d642d946d5f3b23d1bc7910","511111805137","Magazines",NA,"5d5d4fd16d5f3b23d1bc7905","Cogs","Real Simple",NA,"511111805137"
"5fb8292abe37ce522e165ce3","511111617785","Grocery","GROCERY","5fb6b608be37ce522e165cb9","Cogs","Heiners",FALSE,"HEINERS"
"5d6419346d5f3b23d1bc790e","511111005094","Magazines",NA,"5d5d4fd16d5f3b23d1bc7905","Cogs","Parents",NA,"PARENTS"
"5332fa0ae4b03c9a25efd1dd","511111203117",NA,NA,"5332f5f2e4b03c9a25efd0aa","Cpgs","Smart Start",NA,NA
"5ccb2ece166eb31bbbadccbe","511111504788","Condiments & Sauces",NA,"559c2234e4b06aca36af13c6","Cogs","The Pioneer Woman",NA,"PIONEER WOMAN"
"60074278be37ce360be63a03","511111319849","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1611088504474",FALSE,"TEST BRANDCODE @1611088504474"
"5d6419746d5f3b23d1bc790f","511111605102","Magazines",NA,"5d5d4fd16d5f3b23d1bc7905","Cogs","People en Espanol",NA,"511111605102"
"5a5d1fbfe4b0db471c2d0428","511111100294","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cogs","Hop Valley",NA,"HOP VALLEY"
"5f3d6f44be37ce4ddbb1bb3c","511111215493","Baking","BAKING","5f3d6f44be37ce4ddbb1bb3a","Cogs","test brand @1597861700914",NA,"TEST BRANDCODE @1597861700914"
"580dffade4b0f32b2de21384","511111001836","Beverages",NA,"559c2234e4b06aca36af13c6","Cogs","Yuban Coffee",FALSE,"YUBAN"
"5d6423ffa3a018514994f42c","511111105114","Magazines",NA,"5d5d4fd16d5f3b23d1bc7905","Cogs","People Magazine",NA,"511111105114"
"5f9770bfbe37ce03d08a2d84","511111617068","Baking","BAKING","5f9770bfbe37ce03d08a2d83","Cogs","test brand @1603760319682",NA,"TEST BRANDCODE @1603760319682"
"5f4a7a5dbe37ce2d95e65ca3","511111516286","Baking","BAKING","5f4a7a5bbe37ce2d95e65c9f","Cogs","test brand @1598716509394",NA,"TEST BRANDCODE @1598716509394"
"5f35834dbe37ce443bf9d565","511111415343","Baking","BAKING","5f35834dbe37ce443bf9d564","Cogs","test brand @1597342541226",NA,NA
"592486bfe410d61fcea3d13d","511111000679","Personal Care",NA,"5332f5f6e4b03c9a25efd0b4","Cogs","TIGI",FALSE,"TIGI"
"5daf3365a60b87376833e35b","511111805908","Breakfast & Cereal",NA,"5332f5f3e4b03c9a25efd0ae","Cogs","Autumn's Gold",NA,"AUTUMN'S GOLD"
"5a5d2a86e4b06ba572cf24a6","511111900108","Beauty & Personal Care",NA,"53e10d6368abd3c7065097cc","Cogs","Brooke Bond",NA,"BROOKE BOND"
"5d6415c66d5f3b23d1bc790c","511111105046","Magazines",NA,"5d5d4fd16d5f3b23d1bc7905","Cogs","Food & Wine Magazine",NA,"511111105046"
"57c08285e4b0718ff5fcb038","511111702450",NA,NA,"5332f7a7e4b03c9a25efd134","Cpgs","Quilmes",NA,NA
"5f208dafbe37ce7958c59523","511111515197","Baking","BAKING","5f208daebe37ce7958c59520","Cogs","test brand @1595968943049",NA,"TEST BRANDCODE @1595968943049"
"5c9a975495144c182bbc7270","511111208532","Grocery",NA,"5c7470c895144c124ecd5c09","Cogs","Test FRS-920 again1",TRUE,"AMPTEST"
"5332f709e4b03c9a25efd0f0","511111903857","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cogs","Coors Light",FALSE,"COORS"
"5dc1aaf51dda2c0ad7da64ad","511111506317","Beverages",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","BOLT24",NA,"BOLT 24"
"58861c7f4e8d0d20bc42c4f8","511111801313","Beverages",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","Mist Twst",FALSE,"MIST TWST"
"5fda3724be37ce09e3515970","511111918363","Baking","BAKING","5fda3724be37ce09e351596f","Cogs","test brand @1608136484526",FALSE,"TEST BRANDCODE @1608136484526"
"5fda3725be37ce09e3515974","511111718406","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1608136485398",FALSE,"TEST BRANDCODE @1608136485398"
"5fda3724be37ce09e3515971","511111418375","Baking","BAKING","5fda3724be37ce09e351596f","Cogs","test brand @1608136484574",FALSE,"TEST BRANDCODE @1608136484574"
"5fd28f0cbe37ce6d53dfc692","511111518044","Dairy & Refrigerated","DAIRY_AND_REFRIGERATED","5e7cf838f221c312e698a628","Cogs","Sargento Cheese",FALSE,"SARGENTO"
"5fda3724be37ce09e3515972","511111618386","Baking","BAKING","5fda3724be37ce09e351596f","Cogs","test brand @1608136484633",FALSE,"TEST BRANDCODE @1608136484633"
"5fda3724be37ce09e3515973","511111118398","Baking","BAKING","5fda3724be37ce09e351596f","Cogs","test brand @1608136484689",FALSE,"TEST BRANDCODE @1608136484689"
"5ff73cffbe37ce1e961f325d","511111918646","Baking","BAKING","5ff73cffbe37ce1e961f325c","Cogs","test brand @1610038527809",FALSE,NA
"5ff73cf9be37ce1e961f3258","511111518600","Baking","BAKING","5ff73cf9be37ce1e961f3256","Cogs","test brand @1610038521565",FALSE,"TEST BRANDCODE @1610038521565"
"5ff73cf9be37ce1e961f325a","511111218623","Baking","BAKING","5ff73cf9be37ce1e961f3256","Cogs","test brand @1610038521677",FALSE,"TEST BRANDCODE @1610038521677"
"5ff74123be37ce1e961f3266","511111418658","Baking","BAKING","5ff74123be37ce1e961f3265","Cogs","test brand @1610039587818",FALSE,NA
"5ff73cf9be37ce1e961f3259","511111018612","Baking","BAKING","5ff73cf9be37ce1e961f3256","Cogs","test brand @1610038521624",FALSE,"TEST BRANDCODE @1610038521624"
"5ff73cfabe37ce1e961f325b","511111718635","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1610038522559",FALSE,"TEST BRANDCODE @1610038522559"
"5ff74500be37ce1e961f3279","511111818748","Baking","BAKING","5ff74500be37ce1e961f3276","Cogs","test brand @1610040576117",FALSE,"TEST BRANDCODE @1610040576117"
"5ff74500be37ce1e961f327b","511111518761","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1610040576672",FALSE,"TEST BRANDCODE @1610040576672"
"5ff75cdebe37ce1e961f328b","511111018773","Baking","BAKING","5ff75cdebe37ce1e961f328a","Cogs","test brand @1610046686560",FALSE,NA
"5ff74500be37ce1e961f3278","511111618737","Baking","BAKING","5ff74500be37ce1e961f3276","Cogs","test brand @1610040576088",FALSE,"TEST BRANDCODE @1610040576088"
"5ff74500be37ce1e961f327a","511111318750","Baking","BAKING","5ff74500be37ce1e961f3276","Cogs","test brand @1610040576148",FALSE,"TEST BRANDCODE @1610040576148"
"5ff74500be37ce1e961f3277","511111118725","Baking","BAKING","5ff74500be37ce1e961f3276","Cogs","test brand @1610040576053",FALSE,"TEST BRANDCODE @1610040576053"
"5da60785a60b87376833e34e","511111705673","Health & Wellness","HEALTHY_AND_WELLNESS","5d9b4f591dda2c6225a284aa","Cogs","Alka-Seltzer Plus",FALSE,"ALKA SELTZER PLUS"
"6000a0c9be37ce2bb7930121","511111019657","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1610653897113",FALSE,"TEST BRANDCODE @1610653897113"
"6000a0c6be37ce2bb793011f","511111319634","Baking","BAKING","6000a0c6be37ce2bb793011c","Cogs","test brand @1610653894519",FALSE,"TEST BRANDCODE @1610653894519"
"6000b8c3be37ce321363c6c0","511111719670","Baking","BAKING","6000b8c3be37ce321363c6bf","Cogs","test brand @1610660035659",FALSE,"TEST BRANDCODE @1610660035659"
"6000a0c6be37ce2bb7930120","511111519645","Baking","BAKING","6000a0c6be37ce2bb793011c","Cogs","test brand @1610653894662",FALSE,"TEST BRANDCODE @1610653894662"
"6000a0f3be37ce2bb793012a","511111219668","Baking","BAKING","6000a0f3be37ce2bb7930129","Cogs","test brand @1610653939508",FALSE,NA
"6000a0c6be37ce2bb793011e","511111819622","Baking","BAKING","6000a0c6be37ce2bb793011c","Cogs","test brand @1610653894371",FALSE,"TEST BRANDCODE @1610653894371"
"5f7760f2be37ce1d26d7b7a7","511111216865","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1601659122798",NA,"TEST BRANDCODE @1601659122798"
"5332f7ace4b03c9a25efd13a","511111803515",NA,NA,"5332f7a7e4b03c9a25efd134","Cpgs","Michelob Ultra",NA,NA
"5daf5d1aa60b87376833e361","511111506034","Breakfast & Cereal",NA,"5332f5f3e4b03c9a25efd0ae","Cogs","Cocoa Puffs",NA,"COCOA PUFFS"
"5f7760f0be37ce1d26d7b7a4","511111316831","Baking","BAKING","5f7760f0be37ce1d26d7b7a2","Cogs","test brand @1601659120793",NA,"TEST BRANDCODE @1601659120793"
"5afda26ce4b0c11cfecd49f8","511111904502","Snacks",NA,"5a734034e4b0d58f376be874","Cogs","Jay's",FALSE,"JAYS"
"592486bee410d61fcea3d130","511111100782","Grocery",NA,"5332f5f6e4b03c9a25efd0b4","Cogs","KNORR",FALSE,"KNORR"
"57c0812de4b0718ff5fcb02e","511111402527",NA,NA,"5332f5f2e4b03c9a25efd0aa","Cpgs","Crunchy Nut",NA,NA
"5a5d1c62e4b0db471c2d0424","511111500384","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cogs","Cristal",NA,"CRISTAL"
"5fcda494be37ce688e08b0d0","511111217978","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1607312532874",FALSE,"TEST BRANDCODE @1607312532874"
"57ebbcc2e4b0ac389136a32c","511111502210","Frozen",NA,"559c2234e4b06aca36af13c6","Cogs","Boca",FALSE,"BOCA"
"5c409ab4cd244a3539b84162","511111004790","Baking",NA,"55b62995e4b0d8e685c14213","Cogs","alexa",TRUE,"ALEXA"
"5daf54ec1dda2c3e1416ae98","511111806011","Breakfast & Cereal",NA,"5332f5f3e4b03c9a25efd0ae","Cogs","KIX",NA,"KIX"
"5f19e054be37ce33f74a166f","511111715115","Baking","BAKING","5f19e054be37ce33f74a166e","Cogs","test brand @1595531348245",NA,"TEST BRANDCODE @1595531348246"
"5d658fc0a3a018514994f430","511111205173",NA,NA,"53e10d6368abd3c7065097cc","Cogs","Allrecipes Special Edition Magazine",NA,NA
"585a966be4b03e62d1ce0e7e","511111901709","Snacks",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","Grandma's",TRUE,"GRANDMA'S"
"5f872b7fbe37ce66db5dd976","511111517009","Baking","BAKING","5f872b7fbe37ce66db5dd975","Cogs","test brand @1602694015177",NA,"TEST BRANDCODE @1602694015178"
"5a5d24c2e4b0db471c2d042b","511111500223","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cogs","Sharp's",NA,"SHARP'S NEAR BEER"
"5332f7e0e4b03c9a25efd151","511111303381",NA,NA,"5332f5f3e4b03c9a25efd0ae","Cpgs","Good Earth",NA,NA
"5db77d891dda2c3e1416ae9f","511111106159","Beverages",NA,"559c2234e4b06aca36af13c6","Cogs","Baileys Coffee Products",NA,"BAILEYS"
"5f21c852be37ce7958c59529","511111515241","Cleaning & Home Improvement","CLEANING_AND_HOME_IMPROVEMENT","5f10c05cbe37ce238c6cabaf","Cogs","FINISH",NA,"FINISH"
"5bcdfc5a965c7d66d92731e9","511111304616","Beverages",NA,"53e10d6368abd3c7065097cc","Cogs","V8 Hydrate",NA,NA
"5f494c5e04db711dd8fe87e3","511111016137","Baking","BAKING","5f494c5d04db711dd8fe87e2","Cogs","test brand @1598639197925",NA,"TEST BRANDCODE @1598639197926"
"5f872b7fbe37ce66db5dd978","511111217022","Baking","BAKING","5f872b7fbe37ce66db5dd975","Cogs","test brand @1602694015743",NA,"TEST BRANDCODE @1602694015743"
"57ebc017e4b0ac389136a336","511111602118","Baking",NA,"559c2234e4b06aca36af13c6","Cogs","Jell-O",FALSE,"JELL-O"
"5f77274cbe37ce6b592e90be","511111616740","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1601644364536",NA,"TEST BRANDCODE @1601644364536"
"5f99f71bbe37ce13da9eadeb","511111517160","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1603925787997",NA,"TEST BRANDCODE @1603925787997"
"5ab15207e4b0be0a89bb0b04","511111304333","Snacks",NA,"5a734034e4b0d58f376be874","Cogs","Goldfish",FALSE,"GOLDFISH"
"5332f5f6e4b03c9a25efd0b2","511111703983",NA,NA,"5332f5ebe4b03c9a25efd0a8","Cpgs","Coca-Cola",NA,NA
"5f493682be37ce52f8314fcf","511111615934","Baking","BAKING","5f493682be37ce52f8314fcb","Cogs","test brand @1598633602304",NA,"TEST BRANDCODE @1598633602304"
"5f7760f0be37ce1d26d7b7a3","511111816829","Baking","BAKING","5f7760f0be37ce1d26d7b7a2","Cogs","test brand @1601659120693",NA,"TEST BRANDCODE @1601659120694"
"58861c7f4e8d0d20bc42c500","511111801245","Snacks",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","Quaker Rice Cakes",FALSE,""
"5cc725bd166eb31bbbadccbd","511111304777","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cogs","Cape Line",NA,"CAPE LINE"
"5f3e9173be37ce5a0e01b957","511111415572","Candy & Sweets","CANDY_AND_SWEETS","5332fa12e4b03c9a25efd1e7","Cogs","test brand @1597935987233",NA,"TEST BRANDCODE @1597935987233"
"585a96b3e4b03e62d1ce0e85","511111201632","Grocery",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","Near East",NA,"NEAR EAST"
"5332f6f4e4b03c9a25efd0ed","511111103868",NA,NA,"5332f5ebe4b03c9a25efd0a8","Cpgs","Peace Tea",NA,NA
"5d642dd1a3a018514994f42f","511111505150","Magazines",NA,"5d5d4fd16d5f3b23d1bc7905","Cogs","Southern Living",NA,"511111505150"
"5332f802e4b03c9a25efd16d","511111003311",NA,NA,"5332f7ffe4b03c9a25efd16b","Cpgs","Light & Fit",NA,NA
"5ef3860fbe37ce02da95b72e","511111015024","Cleaning & Home Improvement","CLEANING_AND_HOME_IMPROVEMENT","5eebc5412455c97a877ef382","Cogs","Clorox",NA,"CLOROX"
"585a9698e4b03e62d1ce0e83","511111901655","Beverages",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","Mountain Dew Diet",FALSE,""
"5a5e36d6e4b06ba572cf24ac","511111500018","Dairy",NA,"559c2234e4b06aca36af13c6","Cogs","May-Bud",FALSE,"MAY-BUD"
"5f5bc4f1be37ce17125ac0eb","511111816614","Baking","BAKING","5f5bc4f1be37ce17125ac0e8","Cogs","test brand @1599849713798",NA,"TEST BRANDCODE @1599849713798"
"55bf8c6ce4b0d8e685c1489d","511111802563","Beverages",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","Gatorade",FALSE,"GATORADE"
"5f358338be37ce443bf9d558","511111415299","Baking","BAKING","5f358338be37ce443bf9d557","Cogs","test brand @1597342520131",NA,"TEST BRANDCODE @1597342520132"
"5a8c3140e4b07f0a2dac8941","511111304104","Grocery",NA,"5a734034e4b0d58f376be874","Cogs","Garden Fresh Gourmet",FALSE,"GARDEN FRESH GOURMET"
"5a5d17ede4b06ba572cf2498","511111000440","Breakfast & Cereal",NA,"5332f5fbe4b03c9a25efd0ba","Cogs","AUNT JEMIMA Dry Breakfast Mixes",FALSE,"AUNT JEMIMA DRY BREAKFAST MIXES"
"5a5d23f1e4b06ba572cf24a0","511111700258","Beer Wine Spirits",NA,"5332f709e4b03c9a25efd0f1","Cogs","Olde English",NA,"OLDE ENGLISH"
